"btfid","gtfid","stfid","hra"
530330315021342,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021153,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312025000,530330312025,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021305,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021341,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021536,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021186,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312023011,530330312023,53033031202,"Black Diamond/Enumclaw/SE County"
530330312023010,530330312023,53033031202,"Black Diamond/Enumclaw/SE County"
530330315013021,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330315013024,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330315021370,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315013041,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330315013022,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330315021180,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021526,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021182,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021194,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312024007,530330312024,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021183,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021203,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315013043,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330315021522,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021187,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312025006,530330312025,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021537,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021521,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312025013,530330312025,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021520,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021519,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315024001,530330315024,53033031502,"Black Diamond/Enumclaw/SE County"
530330315024000,530330315024,53033031502,"Black Diamond/Enumclaw/SE County"
530330312023009,530330312023,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021378,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315013023,530330315013,53033031501,"Black Diamond/Enumclaw/SE County"
530330315024003,530330315024,53033031502,"Black Diamond/Enumclaw/SE County"
530330315024002,530330315024,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021304,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021371,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021372,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021527,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021188,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021501,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315022000,530330315022,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021474,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315024004,530330315024,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021193,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312025015,530330312025,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021529,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312025007,530330312025,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021191,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312025010,530330312025,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021518,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312025011,530330312025,53033031202,"Black Diamond/Enumclaw/SE County"
530330312025014,530330312025,53033031202,"Black Diamond/Enumclaw/SE County"
530330312024011,530330312024,53033031202,"Black Diamond/Enumclaw/SE County"
530330312024008,530330312024,53033031202,"Black Diamond/Enumclaw/SE County"
530330312024009,530330312024,53033031202,"Black Diamond/Enumclaw/SE County"
530330312023012,530330312023,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021528,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312023013,530330312023,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021466,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315024005,530330315024,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021204,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312024010,530330312024,53033031202,"Black Diamond/Enumclaw/SE County"
530330312025009,530330312025,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021344,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312025012,530330312025,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021264,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021373,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021343,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021346,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021345,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021205,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021349,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021473,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021189,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021348,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312025008,530330312025,53033031202,"Black Diamond/Enumclaw/SE County"
530330312025017,530330312025,53033031202,"Black Diamond/Enumclaw/SE County"
530330312025016,530330312025,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021491,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315022005,530330315022,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021377,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021350,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021376,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021375,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021374,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021206,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315022001,530330315022,53033031502,"Black Diamond/Enumclaw/SE County"
530330312024012,530330312024,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021207,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021490,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021509,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021476,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021347,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021362,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315024015,530330315024,53033031502,"Black Diamond/Enumclaw/SE County"
530330315022002,530330315022,53033031502,"Black Diamond/Enumclaw/SE County"
530330315022003,530330315022,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021190,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021475,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315022004,530330315022,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021260,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021472,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312025018,530330312025,53033031202,"Black Diamond/Enumclaw/SE County"
530330315021492,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330312025019,530330312025,53033031202,"Black Diamond/Enumclaw/SE County"
530330313013006,530330313013,53033031301,"Black Diamond/Enumclaw/SE County"
530330313013005,530330313013,53033031301,"Black Diamond/Enumclaw/SE County"
530330315021510,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330313013004,530330313013,53033031301,"Black Diamond/Enumclaw/SE County"
530330313013003,530330313013,53033031301,"Black Diamond/Enumclaw/SE County"
530330313013002,530330313013,53033031301,"Black Diamond/Enumclaw/SE County"
530330315021489,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330313013000,530330313013,53033031301,"Black Diamond/Enumclaw/SE County"
530330313011007,530330313011,53033031301,"Black Diamond/Enumclaw/SE County"
530330315024014,530330315024,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021478,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330313013001,530330313013,53033031301,"Black Diamond/Enumclaw/SE County"
530330313011006,530330313011,53033031301,"Black Diamond/Enumclaw/SE County"
530330315021494,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330313011005,530330313011,53033031301,"Black Diamond/Enumclaw/SE County"
530330313011000,530330313011,53033031301,"Black Diamond/Enumclaw/SE County"
530330315024006,530330315024,53033031502,"Black Diamond/Enumclaw/SE County"
530330315024007,530330315024,53033031502,"Black Diamond/Enumclaw/SE County"
530330315024008,530330315024,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021315,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021477,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315022010,530330315022,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021479,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330313012004,530330313012,53033031301,"Black Diamond/Enumclaw/SE County"
530330315021263,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021488,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021351,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021361,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021485,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021493,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021482,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021465,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021480,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021464,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021316,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021463,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021467,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315022007,530330315022,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021313,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330313011021,530330313011,53033031301,"Black Diamond/Enumclaw/SE County"
530330315021471,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021262,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021468,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330313011001,530330313011,53033031301,"Black Diamond/Enumclaw/SE County"
530330313011002,530330313011,53033031301,"Black Diamond/Enumclaw/SE County"
530330313013007,530330313013,53033031301,"Black Diamond/Enumclaw/SE County"
530330315021209,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021486,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315022006,530330315022,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021508,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315024009,530330315024,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021462,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021481,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021470,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330313013008,530330313013,53033031301,"Black Diamond/Enumclaw/SE County"
530330313013009,530330313013,53033031301,"Black Diamond/Enumclaw/SE County"
530330313013010,530330313013,53033031301,"Black Diamond/Enumclaw/SE County"
530330313013011,530330313013,53033031301,"Black Diamond/Enumclaw/SE County"
530330313013012,530330313013,53033031301,"Black Diamond/Enumclaw/SE County"
530330313011008,530330313011,53033031301,"Black Diamond/Enumclaw/SE County"
530330313011004,530330313011,53033031301,"Black Diamond/Enumclaw/SE County"
530330313011003,530330313011,53033031301,"Black Diamond/Enumclaw/SE County"
530330315021487,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330313011022,530330313011,53033031301,"Black Diamond/Enumclaw/SE County"
530330313011020,530330313011,53033031301,"Black Diamond/Enumclaw/SE County"
530330315024010,530330315024,53033031502,"Black Diamond/Enumclaw/SE County"
530330315022009,530330315022,53033031502,"Black Diamond/Enumclaw/SE County"
530330315022008,530330315022,53033031502,"Black Diamond/Enumclaw/SE County"
530330315021210,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330313011023,530330313011,53033031301,"Black Diamond/Enumclaw/SE County"
530330315021469,530330315021,53033031502,"Black Diamond/Enumclaw/SE County"
530330313012005,530330313012,53033031301,"Black Diamond/Enumclaw/SE County"
530330313011024,530330313011,53033031301,"Black Diamond/Enumclaw/SE County"
